Modelo,Pooling,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_8,"{'pearson': {'mean': np.float64(0.3169087068542538), 'wmean': np.float64(0.2952905127598374)}, 'spearman': {'mean': np.float64(0.39429927146969057), 'wmean': np.float64(0.38730281648828885)}}","{'pearson': {'mean': np.float64(0.031702831139441), 'wmean': np.float64(0.011912397785795625)}, 'spearman': {'mean': np.float64(0.08976061133450151), 'wmean': np.float64(0.0782666458470668)}}","{'pearson': {'mean': np.float64(0.15313239112635188), 'wmean': np.float64(0.18833312000326663)}, 'spearman': {'mean': np.float64(0.2168874756928898), 'wmean': np.float64(0.25370621021935297)}}","{'pearson': {'mean': np.float64(0.14614813442699343), 'wmean': np.float64(0.2038801842919404)}, 'spearman': {'mean': np.float64(0.17359250230985307), 'wmean': np.float64(0.2383745080473913)}}","{'pearson': {'mean': np.float64(0.08478420523150845), 'wmean': np.float64(0.07979770564648828)}, 'spearman': {'mean': np.float64(0.1911288357642115), 'wmean': np.float64(0.1891778877046014)}}","{'devpearson': np.float64(0.4814453913360256), 'pearson': np.float64(0.462088365720049), 'spearman': np.float64(0.46877827947733536), 'mse': 2.04453179982521, 'yhat': array([2.95233358, 3.01171145, 2.11835531, ..., 3.27802005, 3.55219913,
       3.47244304]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.37997314139881444), 'pearson': np.float64(0.5511686160485165), 'spearman': np.float64(0.564800419295349), 'mse': 0.7512518775495705, 'yhat': array([4.01690976, 2.83542505, 2.97011571, ..., 2.98234286, 3.98884164,
       4.56081438]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_cls_layer_9,"{'pearson': {'mean': np.float64(0.25416486108724995), 'wmean': np.float64(0.2455064955196207)}, 'spearman': {'mean': np.float64(0.396548282374937), 'wmean': np.float64(0.3902895675369162)}}","{'pearson': {'mean': np.float64(0.12195313917331936), 'wmean': np.float64(0.1569487219426964)}, 'spearman': {'mean': np.float64(0.17527127516206772), 'wmean': np.float64(0.21182473655712117)}}","{'pearson': {'mean': np.float64(0.19962668466315947), 'wmean': np.float64(0.20195129450901378)}, 'spearman': {'mean': np.float64(0.3018890056960902), 'wmean': np.float64(0.3118694803653278)}}","{'pearson': {'mean': np.float64(0.23994092785661542), 'wmean': np.float64(0.29668109180747176)}, 'spearman': {'mean': np.float64(0.3753739891923243), 'wmean': np.float64(0.40957558978765946)}}","{'pearson': {'mean': np.float64(0.24460454865437922), 'wmean': np.float64(0.24478437833090794)}, 'spearman': {'mean': np.float64(0.490823252229193), 'wmean': np.float64(0.4981730403700979)}}","{'devpearson': np.float64(0.6237513822454477), 'pearson': np.float64(0.51440881659108), 'spearman': np.float64(0.5187805044974543), 'mse': 1.9898558312872738, 'yhat': array([2.25067671, 2.4669257 , 3.0476267 , ..., 4.1444507 , 3.74842172,
       3.6713253 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6521856727578139), 'pearson': np.float64(0.6686988818736965), 'spearman': np.float64(0.6418783716351415), 'mse': 0.5769341033239576, 'yhat': array([2.62044167, 3.30377232, 2.86732039, ..., 2.76085223, 4.02954403,
       4.20620319]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_9,"{'pearson': {'mean': np.float64(0.308209245147419), 'wmean': np.float64(0.28766574664153244)}, 'spearman': {'mean': np.float64(0.4389040762970449), 'wmean': np.float64(0.4247400569421839)}}","{'pearson': {'mean': np.float64(0.11507742921439441), 'wmean': np.float64(0.13589633697175837)}, 'spearman': {'mean': np.float64(0.17385427832439682), 'wmean': np.float64(0.20064961820457639)}}","{'pearson': {'mean': np.float64(0.17731991814129358), 'wmean': np.float64(0.2051939921849712)}, 'spearman': {'mean': np.float64(0.2729071507381459), 'wmean': np.float64(0.30081484108664247)}}","{'pearson': {'mean': np.float64(0.26504904720982625), 'wmean': np.float64(0.31875622179108526)}, 'spearman': {'mean': np.float64(0.3235527288464145), 'wmean': np.float64(0.3838167740688581)}}","{'pearson': {'mean': np.float64(0.15966157939107523), 'wmean': np.float64(0.15953388009317257)}, 'spearman': {'mean': np.float64(0.2230641836008417), 'wmean': np.float64(0.22245116904964182)}}","{'devpearson': np.float64(0.6243223739292556), 'pearson': np.float64(0.5944006293898346), 'spearman': np.float64(0.5859680984028016), 'mse': 1.6373012187802258, 'yhat': array([2.47194421, 2.05164928, 2.51393903, ..., 3.66300908, 3.48644609,
       3.47846583]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6790369863397648), 'pearson': np.float64(0.773407116190097), 'spearman': np.float64(0.7181264531602581), 'mse': 0.4108458679252483, 'yhat': array([3.08375915, 3.35426651, 2.54900112, ..., 3.24763154, 4.2320601 ,
       4.48076349]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_no_cls_and_sep_9,"{'pearson': {'mean': np.float64(0.308209245147419), 'wmean': np.float64(0.28766574664153244)}, 'spearman': {'mean': np.float64(0.4389040762970449), 'wmean': np.float64(0.4247400569421839)}}","{'pearson': {'mean': np.float64(0.11507742921439441), 'wmean': np.float64(0.13589633697175837)}, 'spearman': {'mean': np.float64(0.17385427832439682), 'wmean': np.float64(0.20064961820457639)}}","{'pearson': {'mean': np.float64(0.17731991814129358), 'wmean': np.float64(0.2051939921849712)}, 'spearman': {'mean': np.float64(0.2729071507381459), 'wmean': np.float64(0.30081484108664247)}}","{'pearson': {'mean': np.float64(0.26504904720982625), 'wmean': np.float64(0.31875622179108526)}, 'spearman': {'mean': np.float64(0.3235527288464145), 'wmean': np.float64(0.3838167740688581)}}","{'pearson': {'mean': np.float64(0.15966157939107523), 'wmean': np.float64(0.15953388009317257)}, 'spearman': {'mean': np.float64(0.2230641836008417), 'wmean': np.float64(0.22245116904964182)}}","{'devpearson': np.float64(0.6243223739292556), 'pearson': np.float64(0.5944006293898346), 'spearman': np.float64(0.5859680984028016), 'mse': 1.6373012187802258, 'yhat': array([2.47194421, 2.05164928, 2.51393903, ..., 3.66300908, 3.48644609,
       3.47846583]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6790369863397648), 'pearson': np.float64(0.773407116190097), 'spearman': np.float64(0.7181264531602581), 'mse': 0.4108458679252483, 'yhat': array([3.08375915, 3.35426651, 2.54900112, ..., 3.24763154, 4.2320601 ,
       4.48076349]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_9,"{'pearson': {'mean': np.float64(0.3103082557112984), 'wmean': np.float64(0.2888822088015521)}, 'spearman': {'mean': np.float64(0.4403399934105064), 'wmean': np.float64(0.425625150689984)}}","{'pearson': {'mean': np.float64(0.11766116923662497), 'wmean': np.float64(0.1392664480333165)}, 'spearman': {'mean': np.float64(0.17443792104048417), 'wmean': np.float64(0.20306528439027063)}}","{'pearson': {'mean': np.float64(0.1797759590086653), 'wmean': np.float64(0.2067293902741728)}, 'spearman': {'mean': np.float64(0.2765526666511686), 'wmean': np.float64(0.3030419488911055)}}","{'pearson': {'mean': np.float64(0.2690710507904427), 'wmean': np.float64(0.3217593645323073)}, 'spearman': {'mean': np.float64(0.3273261676051766), 'wmean': np.float64(0.3868791089277145)}}","{'pearson': {'mean': np.float64(0.16282201775821814), 'wmean': np.float64(0.16278675473634427)}, 'spearman': {'mean': np.float64(0.22135333436186572), 'wmean': np.float64(0.22070560122370836)}}","{'devpearson': np.float64(0.6527718111987242), 'pearson': np.float64(0.6149719114688503), 'spearman': np.float64(0.608149852154429), 'mse': 1.6908012441877882, 'yhat': array([2.70608277, 2.16357783, 2.8503322 , ..., 3.91460671, 3.71687329,
       3.65392691]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6967156546442548), 'pearson': np.float64(0.7755160606965292), 'spearman': np.float64(0.7217121171748191), 'mse': 0.4194935486563526, 'yhat': array([3.16015993, 3.50111229, 2.86526499, ..., 3.23171211, 4.27710432,
       4.52015257]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_9,"{'pearson': {'mean': np.float64(0.3103082557112984), 'wmean': np.float64(0.2888822088015521)}, 'spearman': {'mean': np.float64(0.4403399934105064), 'wmean': np.float64(0.425625150689984)}}","{'pearson': {'mean': np.float64(0.11766116923662497), 'wmean': np.float64(0.1392664480333165)}, 'spearman': {'mean': np.float64(0.17443792104048417), 'wmean': np.float64(0.20306528439027063)}}","{'pearson': {'mean': np.float64(0.1797759590086653), 'wmean': np.float64(0.2067293902741728)}, 'spearman': {'mean': np.float64(0.2765526666511686), 'wmean': np.float64(0.3030419488911055)}}","{'pearson': {'mean': np.float64(0.2690710507904427), 'wmean': np.float64(0.3217593645323073)}, 'spearman': {'mean': np.float64(0.3273261676051766), 'wmean': np.float64(0.3868791089277145)}}","{'pearson': {'mean': np.float64(0.16282201775821814), 'wmean': np.float64(0.16278675473634427)}, 'spearman': {'mean': np.float64(0.22135333436186572), 'wmean': np.float64(0.22070560122370836)}}","{'devpearson': np.float64(0.6527718111987242), 'pearson': np.float64(0.6149719114688503), 'spearman': np.float64(0.608149852154429), 'mse': 1.6908012441877882, 'yhat': array([2.70608277, 2.16357783, 2.8503322 , ..., 3.91460671, 3.71687329,
       3.65392691]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6967156546442548), 'pearson': np.float64(0.7755160606965292), 'spearman': np.float64(0.7217121171748191), 'mse': 0.4194935486563526, 'yhat': array([3.16015993, 3.50111229, 2.86526499, ..., 3.23171211, 4.27710432,
       4.52015257]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_9,"{'pearson': {'mean': np.float64(0.32703785204743596), 'wmean': np.float64(0.2954936347935754)}, 'spearman': {'mean': np.float64(0.4317403326464636), 'wmean': np.float64(0.4073596298175976)}}","{'pearson': {'mean': np.float64(0.046601273680478644), 'wmean': np.float64(0.0370802544610847)}, 'spearman': {'mean': np.float64(0.109645220471779), 'wmean': np.float64(0.11313289617713808)}}","{'pearson': {'mean': np.float64(0.12916939945547865), 'wmean': np.float64(0.16173662999125077)}, 'spearman': {'mean': np.float64(0.2149818773430975), 'wmean': np.float64(0.251387651622225)}}","{'pearson': {'mean': np.float64(0.2166428653186993), 'wmean': np.float64(0.2754795028373055)}, 'spearman': {'mean': np.float64(0.2728805853788859), 'wmean': np.float64(0.33742402104447167)}}","{'pearson': {'mean': np.float64(0.08536983531019457), 'wmean': np.float64(0.08392063686024143)}, 'spearman': {'mean': np.float64(0.17416575754461333), 'wmean': np.float64(0.17321613031694727)}}","{'devpearson': np.float64(0.5389467195714066), 'pearson': np.float64(0.5527190616445091), 'spearman': np.float64(0.5470052412306248), 'mse': 1.670666518803367, 'yhat': array([2.7871861 , 1.78242274, 2.9363186 , ..., 3.63676159, 3.32011093,
       3.36132314]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5843512232064623), 'pearson': np.float64(0.7167939474628553), 'spearman': np.float64(0.6506760809749057), 'mse': 0.4948772311782125, 'yhat': array([3.82700023, 3.98593273, 2.85142595, ..., 3.07001701, 3.89935266,
       4.70579639]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_9,"{'pearson': {'mean': np.float64(0.32093000598663635), 'wmean': np.float64(0.29918813950741424)}, 'spearman': {'mean': np.float64(0.3974061908297132), 'wmean': np.float64(0.39101431837791123)}}","{'pearson': {'mean': np.float64(0.034179673073430145), 'wmean': np.float64(0.013050126801116183)}, 'spearman': {'mean': np.float64(0.08781638301982227), 'wmean': np.float64(0.07475195576409416)}}","{'pearson': {'mean': np.float64(0.15204061494241475), 'wmean': np.float64(0.1877482689227275)}, 'spearman': {'mean': np.float64(0.21618736790849968), 'wmean': np.float64(0.2529490318209333)}}","{'pearson': {'mean': np.float64(0.14675693464823197), 'wmean': np.float64(0.2037659652999862)}, 'spearman': {'mean': np.float64(0.17218925065103002), 'wmean': np.float64(0.2363848856295787)}}","{'pearson': {'mean': np.float64(0.0897418113333105), 'wmean': np.float64(0.08475268455307762)}, 'spearman': {'mean': np.float64(0.18899824362793288), 'wmean': np.float64(0.18704663495192794)}}","{'devpearson': np.float64(0.44858132142320156), 'pearson': np.float64(0.45899966857497465), 'spearman': np.float64(0.4580182712520925), 'mse': 2.0450389142932055, 'yhat': array([3.12504216, 2.7668054 , 2.41311118, ..., 3.08648228, 3.47392936,
       3.31601686]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.10461977822253192), 'pearson': np.float64(0.174593374707378), 'spearman': np.float64(0.15770851909725758), 'mse': 1.2384886312088816, 'yhat': array([4.00000009, 4.00000008, 3.99999987, ..., 4.00000036, 4.00000027,
       4.00000374]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_9,"{'pearson': {'mean': np.float64(0.32703785204743596), 'wmean': np.float64(0.2954936347935754)}, 'spearman': {'mean': np.float64(0.4317403326464636), 'wmean': np.float64(0.4073596298175976)}}","{'pearson': {'mean': np.float64(0.046601273680478644), 'wmean': np.float64(0.0370802544610847)}, 'spearman': {'mean': np.float64(0.109645220471779), 'wmean': np.float64(0.11313289617713808)}}","{'pearson': {'mean': np.float64(0.12916939945547865), 'wmean': np.float64(0.16173662999125077)}, 'spearman': {'mean': np.float64(0.2149818773430975), 'wmean': np.float64(0.251387651622225)}}","{'pearson': {'mean': np.float64(0.2166428653186993), 'wmean': np.float64(0.2754795028373055)}, 'spearman': {'mean': np.float64(0.2728805853788859), 'wmean': np.float64(0.33742402104447167)}}","{'pearson': {'mean': np.float64(0.08536983531019457), 'wmean': np.float64(0.08392063686024143)}, 'spearman': {'mean': np.float64(0.17416575754461333), 'wmean': np.float64(0.17321613031694727)}}","{'devpearson': np.float64(0.5389467195714066), 'pearson': np.float64(0.5527190616445091), 'spearman': np.float64(0.5470052412306248), 'mse': 1.670666518803367, 'yhat': array([2.7871861 , 1.78242274, 2.9363186 , ..., 3.63676159, 3.32011093,
       3.36132314]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5843512232064623), 'pearson': np.float64(0.7167939474628553), 'spearman': np.float64(0.6506760809749057), 'mse': 0.4948772311782125, 'yhat': array([3.82700023, 3.98593273, 2.85142595, ..., 3.07001701, 3.89935266,
       4.70579639]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_9,"{'pearson': {'mean': np.float64(0.32093000598663635), 'wmean': np.float64(0.29918813950741424)}, 'spearman': {'mean': np.float64(0.3974061908297132), 'wmean': np.float64(0.39101431837791123)}}","{'pearson': {'mean': np.float64(0.034179673073430145), 'wmean': np.float64(0.013050126801116183)}, 'spearman': {'mean': np.float64(0.08781638301982227), 'wmean': np.float64(0.07475195576409416)}}","{'pearson': {'mean': np.float64(0.15204061494241475), 'wmean': np.float64(0.1877482689227275)}, 'spearman': {'mean': np.float64(0.21618736790849968), 'wmean': np.float64(0.2529490318209333)}}","{'pearson': {'mean': np.float64(0.14675693464823197), 'wmean': np.float64(0.2037659652999862)}, 'spearman': {'mean': np.float64(0.17218925065103002), 'wmean': np.float64(0.2363848856295787)}}","{'pearson': {'mean': np.float64(0.0897418113333105), 'wmean': np.float64(0.08475268455307762)}, 'spearman': {'mean': np.float64(0.18899824362793288), 'wmean': np.float64(0.18704663495192794)}}","{'devpearson': np.float64(0.44858132142320156), 'pearson': np.float64(0.45899966857497465), 'spearman': np.float64(0.4580182712520925), 'mse': 2.0450389142932055, 'yhat': array([3.12504216, 2.7668054 , 2.41311118, ..., 3.08648228, 3.47392936,
       3.31601686]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.10461977822253192), 'pearson': np.float64(0.174593374707378), 'spearman': np.float64(0.15770851909725758), 'mse': 1.2384886312088816, 'yhat': array([4.00000009, 4.00000008, 3.99999987, ..., 4.00000036, 4.00000027,
       4.00000374]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_cls_layer_10,"{'pearson': {'mean': np.float64(0.2566154366937227), 'wmean': np.float64(0.25456854930833117)}, 'spearman': {'mean': np.float64(0.4093252424105211), 'wmean': np.float64(0.40573619504024394)}}","{'pearson': {'mean': np.float64(0.13239114845119332), 'wmean': np.float64(0.17695247464116085)}, 'spearman': {'mean': np.float64(0.1885755644176499), 'wmean': np.float64(0.22718685392070756)}}","{'pearson': {'mean': np.float64(0.23648037195801566), 'wmean': np.float64(0.23299213766547291)}, 'spearman': {'mean': np.float64(0.32068899895794994), 'wmean': np.float64(0.32543315976347414)}}","{'pearson': {'mean': np.float64(0.2921417557817104), 'wmean': np.float64(0.35287329073239904)}, 'spearman': {'mean': np.float64(0.41782792184170453), 'wmean': np.float64(0.4475053735657396)}}","{'pearson': {'mean': np.float64(0.30154487311063594), 'wmean': np.float64(0.29992997609987604)}, 'spearman': {'mean': np.float64(0.5276375819466813), 'wmean': np.float64(0.5341111340600605)}}","{'devpearson': np.float64(0.634398936072536), 'pearson': np.float64(0.5456217561071985), 'spearman': np.float64(0.547735005908832), 'mse': 1.7778891646656356, 'yhat': array([1.55481553, 2.17850628, 2.30150869, ..., 3.72956354, 3.51955634,
       3.65696681]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6585605811822969), 'pearson': np.float64(0.6959950689035507), 'spearman': np.float64(0.6678077915274263), 'mse': 0.530149117672869, 'yhat': array([3.00891263, 3.7687867 , 3.32621095, ..., 2.16895046, 3.8743245 ,
       4.10643026]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_10,"{'pearson': {'mean': np.float64(0.30992776618894796), 'wmean': np.float64(0.2851783140404305)}, 'spearman': {'mean': np.float64(0.4354810390549074), 'wmean': np.float64(0.4179040541821234)}}","{'pearson': {'mean': np.float64(0.1064896176600192), 'wmean': np.float64(0.12425009741822407)}, 'spearman': {'mean': np.float64(0.16209961111093632), 'wmean': np.float64(0.18633305591352867)}}","{'pearson': {'mean': np.float64(0.16019841425947443), 'wmean': np.float64(0.18367599780464752)}, 'spearman': {'mean': np.float64(0.25380199010547705), 'wmean': np.float64(0.27789969306003204)}}","{'pearson': {'mean': np.float64(0.25032227145780406), 'wmean': np.float64(0.2962226149505283)}, 'spearman': {'mean': np.float64(0.313462214779227), 'wmean': np.float64(0.36727389579765113)}}","{'pearson': {'mean': np.float64(0.14534826093725148), 'wmean': np.float64(0.1464607456595443)}, 'spearman': {'mean': np.float64(0.20092610570143293), 'wmean': np.float64(0.20084735786292834)}}","{'devpearson': np.float64(0.6199524089726377), 'pearson': np.float64(0.5810060725902956), 'spearman': np.float64(0.5805570161535115), 'mse': 1.7452668514984013, 'yhat': array([3.56486652, 2.55310977, 3.1496021 , ..., 3.89433605, 4.20524192,
       3.72251093]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.693815688827006), 'pearson': np.float64(0.7674562473071078), 'spearman': np.float64(0.7106653467709974), 'mse': 0.41912359255308534, 'yhat': array([3.03861673, 3.40491735, 2.1274699 , ..., 3.21008131, 4.22962447,
       4.39448368]), 'ndev': 500, 'ntest': 4927}"
