Modelo,Pooling,out_emb_size,Nhid,STS12,STS13,STS14,STS15,STS16
roberta-base,CLS+MAX_AVGALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5307764257605684), 'wmean': np.float64(0.5245360574384851)}, 'spearman': {'mean': np.float64(0.5550452638006447), 'wmean': np.float64(0.552595152758774)}}","{'pearson': {'mean': np.float64(0.37255086341097776), 'wmean': np.float64(0.43874429990918257)}, 'spearman': {'mean': np.float64(0.3875796665415509), 'wmean': np.float64(0.4525752271537317)}}","{'pearson': {'mean': np.float64(0.5473659199276887), 'wmean': np.float64(0.5524619645483206)}, 'spearman': {'mean': np.float64(0.5492408139952929), 'wmean': np.float64(0.5556304642649774)}}","{'pearson': {'mean': np.float64(0.632918569504977), 'wmean': np.float64(0.6557393627846043)}, 'spearman': {'mean': np.float64(0.6363690537634923), 'wmean': np.float64(0.6614437882695091)}}","{'pearson': {'mean': np.float64(0.6190084566996819), 'wmean': np.float64(0.6265628393959782)}, 'spearman': {'mean': np.float64(0.6241917698743314), 'wmean': np.float64(0.6319950750984624)}}"
roberta-base,CLS+AVG-NS_AVGALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.29107026604034125), 'wmean': np.float64(0.2640981397665668)}, 'spearman': {'mean': np.float64(0.4057932499867036), 'wmean': np.float64(0.39743939664731814)}}","{'pearson': {'mean': np.float64(0.10118184748160168), 'wmean': np.float64(0.11740596696291182)}, 'spearman': {'mean': np.float64(0.20248317278744918), 'wmean': np.float64(0.240381089929834)}}","{'pearson': {'mean': np.float64(0.14031503387955002), 'wmean': np.float64(0.16028368621557668)}, 'spearman': {'mean': np.float64(0.26250364954665734), 'wmean': np.float64(0.2855726712871863)}}","{'pearson': {'mean': np.float64(0.2466835676211568), 'wmean': np.float64(0.29636069905548873)}, 'spearman': {'mean': np.float64(0.34170669160324646), 'wmean': np.float64(0.3963531092450489)}}","{'pearson': {'mean': np.float64(0.3386759099827272), 'wmean': np.float64(0.3488612727332327)}, 'spearman': {'mean': np.float64(0.46834157316693636), 'wmean': np.float64(0.47905679642822135)}}"
roberta-base,CLS+SUM-NS_AVGALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.2941189014033895), 'wmean': np.float64(0.2674351787326474)}, 'spearman': {'mean': np.float64(0.40844788281771177), 'wmean': np.float64(0.4000218260402762)}}","{'pearson': {'mean': np.float64(0.1001581386368094), 'wmean': np.float64(0.11596413947378097)}, 'spearman': {'mean': np.float64(0.20157442584521212), 'wmean': np.float64(0.23880768710737524)}}","{'pearson': {'mean': np.float64(0.1392822391058827), 'wmean': np.float64(0.15986265082459522)}, 'spearman': {'mean': np.float64(0.2600150751187938), 'wmean': np.float64(0.28371901195373356)}}","{'pearson': {'mean': np.float64(0.24457295767310275), 'wmean': np.float64(0.29492412489424796)}, 'spearman': {'mean': np.float64(0.3396011985800361), 'wmean': np.float64(0.39470213616856803)}}","{'pearson': {'mean': np.float64(0.33614599978361887), 'wmean': np.float64(0.34632976393377546)}, 'spearman': {'mean': np.float64(0.4657365060101909), 'wmean': np.float64(0.47642186676375453)}}"
roberta-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.39650198859692776), 'wmean': np.float64(0.3944723313410879)}, 'spearman': {'mean': np.float64(0.5054398866800145), 'wmean': np.float64(0.5108113705584564)}}","{'pearson': {'mean': np.float64(0.34843757478323384), 'wmean': np.float64(0.4002603631652772)}, 'spearman': {'mean': np.float64(0.388661141375459), 'wmean': np.float64(0.45037651402608625)}}","{'pearson': {'mean': np.float64(0.4451667659098549), 'wmean': np.float64(0.448870263242161)}, 'spearman': {'mean': np.float64(0.5289507455742696), 'wmean': np.float64(0.5366237873007894)}}","{'pearson': {'mean': np.float64(0.431911611918261), 'wmean': np.float64(0.4292604074829463)}, 'spearman': {'mean': np.float64(0.5309193597869359), 'wmean': np.float64(0.5315324876697346)}}","{'pearson': {'mean': np.float64(0.5366950966671534), 'wmean': np.float64(0.5422828707830707)}, 'spearman': {'mean': np.float64(0.6098457819974725), 'wmean': np.float64(0.6175721017854203)}}"
roberta-base,DY3_AVGALL,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.34250213952301933), 'wmean': np.float64(0.30260073680606825)}, 'spearman': {'mean': np.float64(0.4534243095183831), 'wmean': np.float64(0.425693780658807)}}","{'pearson': {'mean': np.float64(0.033951937011536204), 'wmean': np.float64(0.017610542173120584)}, 'spearman': {'mean': np.float64(0.12656154111848725), 'wmean': np.float64(0.13464046957272024)}}","{'pearson': {'mean': np.float64(0.10849812339386178), 'wmean': np.float64(0.1384456334705158)}, 'spearman': {'mean': np.float64(0.22480562568360676), 'wmean': np.float64(0.2624488096140376)}}","{'pearson': {'mean': np.float64(0.21354337572874807), 'wmean': np.float64(0.26884962553380837)}, 'spearman': {'mean': np.float64(0.2982966150149545), 'wmean': np.float64(0.35927780168914647)}}","{'pearson': {'mean': np.float64(0.1040780442797904), 'wmean': np.float64(0.09829204875390088)}, 'spearman': {'mean': np.float64(0.212987041013956), 'wmean': np.float64(0.20765153900047423)}}"
roberta-base,DY3-NS_AVGALL,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.3277216500366896), 'wmean': np.float64(0.2958149329298016)}, 'spearman': {'mean': np.float64(0.44325369508582185), 'wmean': np.float64(0.4281887517590598)}}","{'pearson': {'mean': np.float64(0.07816846673122203), 'wmean': np.float64(0.08238419351300985)}, 'spearman': {'mean': np.float64(0.17741378580739128), 'wmean': np.float64(0.20596218778531925)}}","{'pearson': {'mean': np.float64(0.09986551123198832), 'wmean': np.float64(0.12202881351112055)}, 'spearman': {'mean': np.float64(0.21471513147330692), 'wmean': np.float64(0.24500192554323738)}}","{'pearson': {'mean': np.float64(0.20110428606540792), 'wmean': np.float64(0.2542568704968506)}, 'spearman': {'mean': np.float64(0.28778898134727804), 'wmean': np.float64(0.34399892494037126)}}","{'pearson': {'mean': np.float64(0.13548865572251173), 'wmean': np.float64(0.1255280640915587)}, 'spearman': {'mean': np.float64(0.23952969414123548), 'wmean': np.float64(0.22998282419949176)}}"
roberta-base,DY5_AVGALL,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.3363420285710279), 'wmean': np.float64(0.30796869266500526)}, 'spearman': {'mean': np.float64(0.41843689247526267), 'wmean': np.float64(0.41067959956367955)}}","{'pearson': {'mean': np.float64(0.01984832289046799), 'wmean': np.float64(-0.007215046353854385)}, 'spearman': {'mean': np.float64(0.09301534486983432), 'wmean': np.float64(0.0791822129797861)}}","{'pearson': {'mean': np.float64(0.14367246071177422), 'wmean': np.float64(0.1751852619902065)}, 'spearman': {'mean': np.float64(0.22703684869567212), 'wmean': np.float64(0.26081441531813904)}}","{'pearson': {'mean': np.float64(0.13265334026915193), 'wmean': np.float64(0.1851706892235164)}, 'spearman': {'mean': np.float64(0.15375634369334032), 'wmean': np.float64(0.212040719220754)}}","{'pearson': {'mean': np.float64(0.1358307897066099), 'wmean': np.float64(0.12976612978889307)}, 'spearman': {'mean': np.float64(0.23588211793366343), 'wmean': np.float64(0.2322636125357598)}}"
roberta-base,DY5-NS_AVGALL,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.33493412433340186), 'wmean': np.float64(0.292808767031843)}, 'spearman': {'mean': np.float64(0.43388683035676545), 'wmean': np.float64(0.4059655423614979)}}","{'pearson': {'mean': np.float64(-0.0028123356109158912), 'wmean': np.float64(-0.032092748463055355)}, 'spearman': {'mean': np.float64(0.0351387684736644), 'wmean': np.float64(0.011838642941280331)}}","{'pearson': {'mean': np.float64(0.0731465637912211), 'wmean': np.float64(0.09717272186094382)}, 'spearman': {'mean': np.float64(0.1620912904644366), 'wmean': np.float64(0.1960632079990633)}}","{'pearson': {'mean': np.float64(0.20968744921385465), 'wmean': np.float64(0.2543985098666623)}, 'spearman': {'mean': np.float64(0.3200763659821078), 'wmean': np.float64(0.3557937603492137)}}","{'pearson': {'mean': np.float64(0.19647146552148625), 'wmean': np.float64(0.17952060458311922)}, 'spearman': {'mean': np.float64(0.2516812938355812), 'wmean': np.float64(0.23663533533457853)}}"
deberta-base,CLS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.3701655258069573), 'wmean': np.float64(0.3574926065367418)}, 'spearman': {'mean': np.float64(0.4063405164067362), 'wmean': np.float64(0.3970340855384888)}}","{'pearson': {'mean': np.float64(0.1648491381521757), 'wmean': np.float64(0.21086606395620777)}, 'spearman': {'mean': np.float64(0.20191103634171748), 'wmean': np.float64(0.25239344182878515)}}","{'pearson': {'mean': np.float64(0.21604945449880175), 'wmean': np.float64(0.23815391793606092)}, 'spearman': {'mean': np.float64(0.2870639176522621), 'wmean': np.float64(0.30180918176575766)}}","{'pearson': {'mean': np.float64(0.2731746753878937), 'wmean': np.float64(0.2776277188181057)}, 'spearman': {'mean': np.float64(0.3390133257039968), 'wmean': np.float64(0.34691505512418247)}}","{'pearson': {'mean': np.float64(0.3427594775056121), 'wmean': np.float64(0.3557543996616651)}, 'spearman': {'mean': np.float64(0.38117442382562083), 'wmean': np.float64(0.39715288691013734)}}"
deberta-base,AVG_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5476087761002895), 'wmean': np.float64(0.5375833102858351)}, 'spearman': {'mean': np.float64(0.5514915407767987), 'wmean': np.float64(0.5449093145515669)}}","{'pearson': {'mean': np.float64(0.5313339082631771), 'wmean': np.float64(0.5630470930126658)}, 'spearman': {'mean': np.float64(0.540297086869781), 'wmean': np.float64(0.5628039851608679)}}","{'pearson': {'mean': np.float64(0.6054448201911139), 'wmean': np.float64(0.6182425549575984)}, 'spearman': {'mean': np.float64(0.5846923687380591), 'wmean': np.float64(0.5972553920445377)}}","{'pearson': {'mean': np.float64(0.7057926870608288), 'wmean': np.float64(0.7069332415397849)}, 'spearman': {'mean': np.float64(0.7070925519009978), 'wmean': np.float64(0.7085534872252436)}}","{'pearson': {'mean': np.float64(0.646117192940102), 'wmean': np.float64(0.6556581620560885)}, 'spearman': {'mean': np.float64(0.6569617679886538), 'wmean': np.float64(0.666670633958933)}}"
deberta-base,SUM_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5476087545394133), 'wmean': np.float64(0.5375832924601933)}, 'spearman': {'mean': np.float64(0.5514542990692871), 'wmean': np.float64(0.5448889272325617)}}","{'pearson': {'mean': np.float64(0.5313338863676494), 'wmean': np.float64(0.5630470633906322)}, 'spearman': {'mean': np.float64(0.540298752483822), 'wmean': np.float64(0.5628064835819295)}}","{'pearson': {'mean': np.float64(0.6054448095315731), 'wmean': np.float64(0.6182425470420934)}, 'spearman': {'mean': np.float64(0.5846923662335076), 'wmean': np.float64(0.597255389039076)}}","{'pearson': {'mean': np.float64(0.7057926775562041), 'wmean': np.float64(0.7069332373827528)}, 'spearman': {'mean': np.float64(0.7070934391623879), 'wmean': np.float64(0.708554042868318)}}","{'pearson': {'mean': np.float64(0.6461171840090687), 'wmean': np.float64(0.6556581526385573)}, 'spearman': {'mean': np.float64(0.6569617426115977), 'wmean': np.float64(0.6666706073194432)}}"
deberta-base,MAX_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.49852741408507056), 'wmean': np.float64(0.4880326358377155)}, 'spearman': {'mean': np.float64(0.5161001424583931), 'wmean': np.float64(0.5093682424581023)}}","{'pearson': {'mean': np.float64(0.4300693589785411), 'wmean': np.float64(0.5129018427476394)}, 'spearman': {'mean': np.float64(0.43006173809596443), 'wmean': np.float64(0.5085674447608575)}}","{'pearson': {'mean': np.float64(0.5745145930565188), 'wmean': np.float64(0.5797112125506704)}, 'spearman': {'mean': np.float64(0.5631660087169628), 'wmean': np.float64(0.5705761463820607)}}","{'pearson': {'mean': np.float64(0.6293734716410158), 'wmean': np.float64(0.6480955054535418)}, 'spearman': {'mean': np.float64(0.6363255340600343), 'wmean': np.float64(0.6549918892401798)}}","{'pearson': {'mean': np.float64(0.5601943631048303), 'wmean': np.float64(0.5686490688261917)}, 'spearman': {'mean': np.float64(0.5862919200178864), 'wmean': np.float64(0.5948588575431054)}}"
deberta-base,AVG-NS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5478323842853623), 'wmean': np.float64(0.5381111473371504)}, 'spearman': {'mean': np.float64(0.5512668881932798), 'wmean': np.float64(0.5447876736812629)}}","{'pearson': {'mean': np.float64(0.5343951335968694), 'wmean': np.float64(0.5649035132137087)}, 'spearman': {'mean': np.float64(0.5429404612554874), 'wmean': np.float64(0.5646549986308624)}}","{'pearson': {'mean': np.float64(0.6063947828665376), 'wmean': np.float64(0.6193239140717425)}, 'spearman': {'mean': np.float64(0.5855436833834693), 'wmean': np.float64(0.5981774252425767)}}","{'pearson': {'mean': np.float64(0.7061015213233517), 'wmean': np.float64(0.7072538946384979)}, 'spearman': {'mean': np.float64(0.7075637721294987), 'wmean': np.float64(0.709007664553199)}}","{'pearson': {'mean': np.float64(0.6461546593820988), 'wmean': np.float64(0.6556463380125089)}, 'spearman': {'mean': np.float64(0.6574780216564073), 'wmean': np.float64(0.6671485084147545)}}"
deberta-base,SUM-NS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5478324121610912), 'wmean': np.float64(0.5381111641170852)}, 'spearman': {'mean': np.float64(0.5511293630766915), 'wmean': np.float64(0.544697009663032)}}","{'pearson': {'mean': np.float64(0.5343951088759128), 'wmean': np.float64(0.5649035078270164)}, 'spearman': {'mean': np.float64(0.5429404612554874), 'wmean': np.float64(0.5646549986308624)}}","{'pearson': {'mean': np.float64(0.6063947963435358), 'wmean': np.float64(0.6193239226290287)}, 'spearman': {'mean': np.float64(0.5855451222849154), 'wmean': np.float64(0.5981784612516178)}}","{'pearson': {'mean': np.float64(0.7061015144300785), 'wmean': np.float64(0.7072538941264378)}, 'spearman': {'mean': np.float64(0.7075642108647437), 'wmean': np.float64(0.709008212972255)}}","{'pearson': {'mean': np.float64(0.6461546399069972), 'wmean': np.float64(0.6556463232745272)}, 'spearman': {'mean': np.float64(0.6574749175318801), 'wmean': np.float64(0.667145249121758)}}"
deberta-base,MAX-NS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.49853846212451336), 'wmean': np.float64(0.48804764260637673)}, 'spearman': {'mean': np.float64(0.5160521342657224), 'wmean': np.float64(0.5093427766968988)}}","{'pearson': {'mean': np.float64(0.43017714850972205), 'wmean': np.float64(0.5130254923814018)}, 'spearman': {'mean': np.float64(0.43016588368634356), 'wmean': np.float64(0.5086856555795728)}}","{'pearson': {'mean': np.float64(0.574558749621254), 'wmean': np.float64(0.5797649087784021)}, 'spearman': {'mean': np.float64(0.5632307727444149), 'wmean': np.float64(0.5706413386971986)}}","{'pearson': {'mean': np.float64(0.6294142274962053), 'wmean': np.float64(0.6481410238830863)}, 'spearman': {'mean': np.float64(0.6363827991310982), 'wmean': np.float64(0.6550516345639239)}}","{'pearson': {'mean': np.float64(0.5601883064360375), 'wmean': np.float64(0.5686436513296909)}, 'spearman': {'mean': np.float64(0.586317400209337), 'wmean': np.float64(0.5948880568065213)}}"
deberta-base,CLS+AVG_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5483573435824741), 'wmean': np.float64(0.538400438045237)}, 'spearman': {'mean': np.float64(0.5508882643146571), 'wmean': np.float64(0.5446412637828888)}}","{'pearson': {'mean': np.float64(0.5221150200832411), 'wmean': np.float64(0.5578866034124136)}, 'spearman': {'mean': np.float64(0.532569676058368), 'wmean': np.float64(0.5584150380625184)}}","{'pearson': {'mean': np.float64(0.6048280497600077), 'wmean': np.float64(0.6174451871033118)}, 'spearman': {'mean': np.float64(0.5849348965672193), 'wmean': np.float64(0.5971921569669021)}}","{'pearson': {'mean': np.float64(0.7012351290303104), 'wmean': np.float64(0.7041670068030756)}, 'spearman': {'mean': np.float64(0.7035893621531332), 'wmean': np.float64(0.7065281071114121)}}","{'pearson': {'mean': np.float64(0.6446293548578927), 'wmean': np.float64(0.6536422444637912)}, 'spearman': {'mean': np.float64(0.6566221683380775), 'wmean': np.float64(0.6657668853547063)}}"
deberta-base,CLS+SUM_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5477976985977978), 'wmean': np.float64(0.5377361963542172)}, 'spearman': {'mean': np.float64(0.5514579993829694), 'wmean': np.float64(0.5449136791624039)}}","{'pearson': {'mean': np.float64(0.5307170654032219), 'wmean': np.float64(0.5624554857825915)}, 'spearman': {'mean': np.float64(0.5394868016471425), 'wmean': np.float64(0.5620578809663069)}}","{'pearson': {'mean': np.float64(0.6052029934912595), 'wmean': np.float64(0.6180277330902237)}, 'spearman': {'mean': np.float64(0.5844314882425244), 'wmean': np.float64(0.5970414318757487)}}","{'pearson': {'mean': np.float64(0.7059741130185666), 'wmean': np.float64(0.7070779628791206)}, 'spearman': {'mean': np.float64(0.7070711329616806), 'wmean': np.float64(0.7085255301455367)}}","{'pearson': {'mean': np.float64(0.6464463033387962), 'wmean': np.float64(0.6560078988865924)}, 'spearman': {'mean': np.float64(0.6570851101584396), 'wmean': np.float64(0.6668133343019628)}}"
deberta-base,CLS+MAX_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5015783307427408), 'wmean': np.float64(0.49071588215087963)}, 'spearman': {'mean': np.float64(0.5179299063091284), 'wmean': np.float64(0.5112181042993393)}}","{'pearson': {'mean': np.float64(0.43115347816633354), 'wmean': np.float64(0.5127951757049218)}, 'spearman': {'mean': np.float64(0.4314383461156426), 'wmean': np.float64(0.5084148575123122)}}","{'pearson': {'mean': np.float64(0.5754786246072071), 'wmean': np.float64(0.5807096215874951)}, 'spearman': {'mean': np.float64(0.5640634690134256), 'wmean': np.float64(0.5716104308209148)}}","{'pearson': {'mean': np.float64(0.6334908387587553), 'wmean': np.float64(0.651593042051155)}, 'spearman': {'mean': np.float64(0.6395706388100991), 'wmean': np.float64(0.6577650717816351)}}","{'pearson': {'mean': np.float64(0.5657476147201643), 'wmean': np.float64(0.5744714121556385)}, 'spearman': {'mean': np.float64(0.5893977134718048), 'wmean': np.float64(0.5981788680795531)}}"
